"id","ref_order_code","ref_product_code","ref_product_brand","ref_product_name","ref_product_price","ref_product_color","ref_product_storage","product_type","deposit","finance","increase","increase_amount","commission_admin","finance_befor_tax","sales_tax","finance_amount","finance_cost","cost_report_rd","installment_amount","installment_number","finance_per_month","increase_per_month","sales_tax_per_month","installment_total","processing","detail_quantity","detail_amount","detail_status","mobile_imei","mobile_serial_no","created_by","created_at","updated_at","updated_by"
"312","REQ2512-00312","357498191605372","Apple","iPhone 16 128 Gb สีเขียว","21900","3","128 Gb","2","3300","18600","0.6","11160","1860","31620","2213.4","33833.4","20460","28458","2819.45","12","1705","930","184.45","33833.4","0","1","37133.4","1","357498191605372","LFMKJCG79","taebcadmin","2025-12-15 18:33:58","2025-12-15 18:35:08","taebcadmin"
"313","REQ2512-00313","354698559924132","Apple","iPhone 13 128 Gb สีดำ","14900","5","128 Gb","1","2300","12600","0.6","7560","1260","21420","1499.4","22919.4","13860","19278","1909.95","12","1155","630","124.95","22919.4","0","1","25219.4","1","354698559924132","FQ2JQ9TXR2","taebcadmin","2025-12-16 11:16:13","2025-12-16 11:18:33","taebcadmin"
"314","REQ2512-00314","354007331194644","Apple","iPhone 15 128 Gb สีฟ้า","18900","17","128 Gb","2","5000","13900","0.6","8340","1390","23630","1654.1","25284.1","15290","21267","2107.01","12","1274.17","695","137.84","25284.1","0","1","30284.1","1","354007331194644","L07V0XLH7M","taebcadmin","2025-12-16 15:18:07","2025-12-16 15:19:22","taebcadmin"
"315","REQ2512-00315","355026428561035","Apple","iPhone 17 128 Gb สีขาว","28900","4","128 Gb","2","7500","21400","0.6","12840","2140","36380","2546.6","38926.6","23540","32742","3243.88","12","1961.67","1070","212.22","38926.6","0","1","46426.6","1","355026428561035","H4R7M24Y40","phanumas","2025-12-18 15:08:07","2025-12-18 15:09:02","phanumas"
"316","REQ2512-00316","355026428561035","Apple","iPhone 17 256 Gb สีขาว","28900","4","256 Gb","2","7500","21400","0.6","12840","2140","36380","2546.6","38926.6","23540","32742","3243.88","12","1961.67","1070","212.22","38926.6","0","1","46426.6","1","355026428561035","H4R7M24Y40","phanumas","2025-12-18 15:21:39","2025-12-18 15:23:05","phanumas"
"317","REQ2512-00317","353909105259886","Apple","iPhone 11 Pro Max 64 Gb สีมิดไนท์","8900","27","64 Gb","2","1400","7500","0.6","4500","750","12750","892.5","13642.5","8250","11475","1364.25","10","825","450","89.25","13642.5","0","1","15042.5","1","353909105259886","F2LCH0WCN70W","nicha","2025-12-19 17:09:46","2025-12-19 17:10:31","nicha"
"318","REQ2512-00318","354679847480988","Apple","iPhone 15 Pro Max 256 Gb ไทเทเนียมดำ","27900","31","256 Gb","2","4200","23700","0.6","14220","2370","40290","2820.3","43110.3","26070","36261","3592.53","12","2172.5","1185","235.03","43110.3","0","1","47310.3","1","354679847480988","JQF9DCX7PL","nicha","2025-12-21 14:20:06","2025-12-21 14:22:09","nicha"
"319","REQ2512-00319","358879681944950","Apple","iPhone 15 Pro Max 256 Gb ไทเทเนียมธรรมชาติ","27900","28","256 Gb","2","8000","19900","0.6","11940","1990","33830","2368.1","36198.1","21890","30447","3016.51","12","1824.17","995","197.34","36198.1","0","1","44198.1","1","358879681944950","LR99HFX1DH","nicha","2025-12-21 15:07:37","2025-12-21 15:10:38","nicha"
"320","REQ2512-00320","351150164710723","Apple","iPhone 13 Pro 256 Gb สีดำ","17500","5","256 Gb","2","2700","14800","0.6","8880","1480","25160","1761.2","26921.2","16280","22644","2243.43","12","1356.67","740","146.77","26921.2","0","1","29621.2","1","351150164710723","MHVH941RRC","nicha","2025-12-25 18:04:31","2025-12-25 18:10:50","nicha"
"321","REQ2512-00321","350056839597216","Apple","iPhone 13 128 Gb สีชมพู","12900","7","128 Gb","2","2000","10900","0.6","6540","1090","18530","1297.1","19827.1","11990","16677","1652.26","12","999.17","545","108.09","19827.1","0","1","21827.1","1","350056839597216","H4JRWQ444M","nicha","2025-12-26 11:00:18","2025-12-26 11:02:08","nicha"
"322","REQ2512-00322","357514594198110","Apple","iPhone 13 128 Gb สีมิดไนท์","13900","27","128 Gb","2","2100","11800","0.6","7080","1180","20060","1404.2","21464.2","12980","18054","1788.68","12","1081.67","590","117.02","21464.2","0","1","23564.2","1","357514594198110","F5C6QX6YXT","phanumas","2025-12-26 11:09:31","2025-12-26 11:13:10","phanumas"
"323","REQ2512-00323","358181353191824","Apple","iPhone 15 Pro Max 256 Gb ไทเทเนียมธรรมชาติ","27900","28","256 Gb","2","4200","23700","0.6","14220","2370","40290","2820.3","43110.3","26070","36261","3592.53","12","2172.5","1185","235.03","43110.3","0","1","47310.3","1","358181353191824","L2L9H0JJ1G","nicha","2025-12-26 12:14:09","2025-12-26 12:15:37","nicha"
"324","REQ2512-00324","357688117802455","Apple","iPhone 13 128 Gb สีฟ้า","12900","17","128 Gb","2","2000","10900","0.6","6540","1090","18530","1297.1","19827.1","11990","16677","1652.26","12","999.17","545","108.09","19827.1","0","1","21827.1","1","357688117802455","C5F7VGGF9P","nicha","2025-12-27 10:41:24","2025-12-27 10:42:26","nicha"
"325","REQ2512-00325","353380741300882","Apple","iPhone 15 128 Gb สีดำ","18900","5","128 Gb","2","2900","16000","0.6","9600","1600","27200","1904","29104","17600","24480","2425.33","12","1466.67","800","158.67","29104","0","1","32004","1","353380741300882","XC3GP0X53P","phanumas","2025-12-27 11:27:52","2025-12-27 11:31:23","phanumas"
"326","REQ2512-00326","352945974917981","Apple","iPhone 15 128 Gb สีชมพู","20900","7","128 Gb","1","3200","17700","0.6","10620","1770","30090","2106.3","32196.3","19470","27081","2683.03","12","1622.5","885","175.53","32196.3","0","1","35396.3","1","352945974917981","DK6MWR7LC6","nicha","2025-12-27 13:32:59","2025-12-27 13:38:00","nicha"
"327","REQ2512-00327","359062143712054","Apple","iPhone 16 128 Gb สีขาว","22900","4","128 Gb","2","7400","15500","0.6","9300","1550","26350","1844.5","28194.5","17050","23715","2349.54","12","1420.83","775","153.71","28194.5","0","1","35594.5","1","359062143712054","M9R9YQ1VMP","nicha","2025-12-27 16:32:28","2025-12-27 16:34:17","nicha"
"328","REQ2512-00328","359676575015056","Apple","iPhone 12 128 Gb สีมิดไนท์","9900","27","128 Gb","2","1500","8400","0.6","5040","840","14280","999.6","15279.6","9240","12852","1527.96","10","924","504","99.96","15279.6","0","1","16779.6","1","359676575015056","G6TFV84Y0F0X","nicha","2025-12-28 14:05:30","2025-12-28 14:06:56","nicha"
"329","REQ2512-00329","355319549975428","Apple","iPhone 15 Pro Max 256 Gb ไทเทเนียมธรรมชาติ","27900","28","256 Gb","2","4200","23700","0.6","14220","2370","40290","2820.3","43110.3","26070","36261","3592.53","12","2172.5","1185","235.03","43110.3","0","1","47310.3","1","355319549975428","MHG9KRFWF6","nicha","2025-12-28 14:59:25","2025-12-28 15:00:15","nicha"
"330","REQ2512-00330","354038643375696","Apple","iPhone 13 128 Gb สีเขียว","12900","3","128 Gb","2","2000","10900","0.6","6540","1090","18530","1297.1","19827.1","11990","16677","1652.26","12","999.17","545","108.09","19827.1","0","1","21827.1","1","354038643375696","GK42WM6L6D","nicha","2025-12-28 16:53:33","2025-12-28 16:54:53","nicha"
"331","REQ2512-00331","350920437760536","Apple","iPhone 13 128 Gb สีฟ้า","12900","17","128 Gb","2","2000","10900","0.6","6540","1090","18530","1297.1","19827.1","11990","16677","1652.26","12","999.17","545","108.09","19827.1","0","1","21827.1","1","350920437760536","C6GJW2W0T2","nicha","2025-12-28 17:37:09","2025-12-28 17:38:20","nicha"
"332","REQ2512-00332","358158215864608","Apple","iPhone 17 256 Gb สีเขียว","29900","3","256 Gb","1","8000","21900","0.6","13140","2190","37230","2606.1","39836.1","24090","33507","3319.68","12","2007.5","1095","217.18","39836.1","0","1","47836.1","1","358158215864608","DQ36570544","nicha","2025-12-30 11:29:29","2025-12-30 11:31:35","nicha"
"333","REQ2512-00333","353930986544956","Apple","iPhone 13 128 Gb สีมิดไนท์","14900","27","128 Gb","1","2300","12600","0.6","7560","1260","21420","1499.4","22919.4","13860","19278","1909.95","12","1155","630","124.95","22919.4","0","1","25219.4","1","353930986544956","DPQTMHH6D0","nicha","2025-12-30 13:13:26","2025-12-30 13:14:41","nicha"
"334","REQ2512-00334","358281863871020","Apple","iPhone 14 Pro Max 256 Gb สีม่วงเข้ม","23900","34","256 Gb","2","3600","20300","0.6","12180","2030","34510","2415.7","36925.7","22330","31059","3077.14","12","1860.83","1015","201.31","36925.7","0","1","40525.7","1","358281863871020","K2WR7WLCJH","phanumas","2025-12-30 13:21:31","2025-12-30 13:22:13","phanumas"
"335","REQ2512-00335","353930985800417","Apple","iPhone 13 128 Gb สีขาว","14900","4","128 Gb","1","2300","12600","0.6","7560","1260","21420","1499.4","22919.4","13860","19278","1909.95","12","1155","630","124.95","22919.4","0","1","25219.4","1","353930985800417","D56J2R6WGM","phanumas","2025-12-30 14:16:22","2025-12-30 14:17:35","phanumas"
"336","REQ2512-00336","355281434001696","Apple","iPhone 14 Pro Max 128 Gb สีดำ","22900","5","128 Gb","2","3500","19400","0.6","11640","1940","32980","2308.6","35288.6","21340","29682","2940.72","12","1778.33","970","192.38","35288.6","0","1","38788.6","1","355281434001696","LKXXDRDX2T","nicha","2025-12-30 18:41:24","2025-12-30 18:42:53","nicha"
"337","REQ2601-00337","357173344186253","Apple","iPhone 14 Pro Max 128 Gb สีม่วง","22900","1","128 Gb","2","3500","19400","0.6","11640","1940","32980","2308.6","35288.6","21340","29682","2940.72","12","1778.33","970","192.38","35288.6","0","1","38788.6","1","357173344186253","H613939G3G","nicha","2026-01-05 15:42:52","2026-01-05 15:45:05","nicha"
"338","REQ2601-00338","350056839331756","Apple","iPhone 13 128 Gb สีมิดไนท์","12900","27","128 Gb","2","2000","10900","0.6","6540","1090","18530","1297.1","19827.1","11990","16677","1652.26","12","999.17","545","108.09","19827.1","0","1","21827.1","1","350056839331756","JJXRK4GD72","phanumas","2026-01-05 16:58:47","2026-01-05 17:01:36","phanumas"
"339","REQ2601-00339","351218525277896","Apple","Iphone 16 plus 128 Gb บลู","24900","33","128 Gb","2","3800","21100","0.6","12660","2110","35870","2510.9","38380.9","23210","32283","3198.41","12","1934.17","1055","209.24","38380.9","0","1","42180.9","1","351218525277896","DKMT27JGP1","nicha","2026-01-06 11:19:55","2026-01-06 11:21:37","nicha"
"340","REQ2601-00340","350472590452212","Apple","iPhone 13 Pro Max 256 Gb สีทอง","17900","23","256 Gb","2","2700","15200","0.6","9120","1520","25840","1808.8","27648.8","16720","23256","2304.07","12","1393.33","760","150.73","27648.8","0","1","30348.8","1","350472590452212","JV9L3DN29G","nicha","2026-01-06 17:25:40","2026-01-06 17:26:50","nicha"
"341","REQ2601-00341","353792276425837","Apple","iPhone 15 128 Gb สีชมพู","17900","7","128 Gb","2","2700","15200","0.6","9120","1520","25840","1808.8","27648.8","16720","23256","2304.07","12","1393.33","760","150.73","27648.8","0","1","30348.8","1","353792276425837","JFC9PHGTQR","nicha","2026-01-07 13:44:07","2026-01-07 13:44:50","nicha"
"342","REQ2601-00342","350979730596393","Apple","iPhone 14 Plus 128 Gb สีดำ","17900","5","128 Gb","2","2700","15200","0.6","9120","1520","25840","1808.8","27648.8","16720","23256","2304.07","12","1393.33","760","150.73","27648.8","0","1","30348.8","1","350979730596393","R9KW24GXXF","phanumas","2026-01-08 10:56:12","2026-01-08 10:57:35","phanumas"
"343","REQ2601-00343","352072540091173","Apple","iPhone 15 Plus 128 Gb สีฟ้า","21900","17","128 Gb","2","3300","18600","0.6","11160","1860","31620","2213.4","33833.4","20460","28458","2819.45","12","1705","930","184.45","33833.4","0","1","37133.4","1","352072540091173","KC4RV4Q0NV","nicha","2026-01-08 14:56:27","2026-01-08 14:58:07","nicha"
"344","REQ2601-00344","358158213575800","Apple","iPhone 17 256 Gb สีดำ","29900","5","256 Gb","1","7500","22400","0.6","13440","2240","38080","2665.6","40745.6","24640","34272","3395.47","12","2053.33","1120","222.13","40745.6","0","1","48245.6","1","358158213575800","H1F40VTQD0","nicha","2026-01-10 10:11:46","2026-01-10 10:14:14","nicha"
"345","REQ2601-00345","357140345915311","Apple","iPhone 16 128 Gb สีดำ","25100","5","128 Gb","1","3800","21300","0.6","12780","2130","36210","2534.7","38744.7","23430","32589","3228.73","12","1952.5","1065","211.23","38744.7","0","1","42544.7","1","357140345915311","M5QVKFWKKW","nicha","2026-01-10 11:29:24","2026-01-10 11:32:13","nicha"
"346","REQ2601-00346","353930985588970","Apple","iPhone 13 128 Gb สีมิดไนท์","14900","27","128 Gb","1","2300","12600","0.6","7560","1260","21420","1499.4","22919.4","13860","19278","1909.95","12","1155","630","124.95","22919.4","0","1","25219.4","1","353930985588970","M7G7JWCXGK","phanumas","2026-01-10 13:50:03","2026-01-10 13:53:59","phanumas"
"347","REQ2601-00347","353930985012849","Apple","iPhone 13 128 Gb สีขาว","14900","4","128 Gb","1","2300","12600","0.6","7560","1260","21420","1499.4","22919.4","13860","19278","1909.95","12","1155","630","124.95","22919.4","0","1","25219.4","1","353930985012849","MKGVJ7WTKF","nicha","2026-01-10 13:59:04","2026-01-10 14:01:00","nicha"
"348","REQ2601-00348","353930986126119","Apple","iPhone 13 128 Gb สีมิดไนท์","14900","27","128 Gb","1","2300","12600","0.6","7560","1260","21420","1499.4","22919.4","13860","19278","1909.95","12","1155","630","124.95","22919.4","0","1","25219.4","1","353930986126119","D2M3W9977X","phanumas","2026-01-11 10:55:25","2026-01-11 10:59:41","phanumas"
"349","REQ2601-00349","351619854447226","Apple","iPhone 13 Pro 256 Gb สีกราไฟต์","15900","13","256 Gb","2","2400","13500","0.6","8100","1350","22950","1606.5","24556.5","14850","20655","2046.38","12","1237.5","675","133.88","24556.5","0","1","26956.5","1","351619854447226","WK5JJ2GK6J","phanumas","2026-01-11 11:34:21","2026-01-11 11:36:21","phanumas"
"350","REQ2601-00350","353930986137983","Apple","iPhone 13 128 Gb สีมิดไนท์","14900","27","128 Gb","1","2300","12600","0.6","7560","1260","21420","1499.4","22919.4","13860","19278","1909.95","12","1155","630","124.95","22919.4","0","1","25219.4","1","353930986137983","L6MR2DWX7D","nicha","2026-01-13 17:22:17","2026-01-13 17:24:45","nicha"
"351","REQ2601-00351","354084302807587","Apple","iPhone 15 Plus 128 Gb สีชมพู","20900","7","128 Gb","2","3200","17700","0.6","10620","1770","30090","2106.3","32196.3","19470","27081","2683.03","12","1622.5","885","175.53","32196.3","0","1","35396.3","1","354084302807587","GR6W57XK4Q","phanumas","2026-01-14 13:28:03","2026-01-14 13:28:58","phanumas"
"352","REQ2601-00352","353930986037076","Apple","iPhone 13 128 Gb สีขาว","14900","4","128 Gb","1","2300","12600","0.6","7560","1260","21420","1499.4","22919.4","13860","19278","1909.95","12","1155","630","124.95","22919.4","0","1","25219.4","1","353930986037076","GX5HHYQXD1","phanumas","2026-01-14 17:31:06","2026-01-14 17:34:39","phanumas"
"353","REQ2601-00353","355656666581046","Apple","iPhone 14 Pro Max 128 Gb สีทอง","22900","12","128 Gb","2","3500","19400","0.6","11640","1940","32980","2308.6","35288.6","21340","29682","2940.72","12","1778.33","970","192.38","35288.6","0","1","38788.6","1","355656666581046","GPWVH7Y3MV","nicha","2026-01-15 14:30:36","2026-01-15 14:31:44","nicha"
"354","REQ2601-00354","359456495887839","Apple","iPhone 13 Pro Max 256 Gb สีเซียร์ร่าบลู","17900","10","256 Gb","2","2700","15200","0.6","9120","1520","25840","1808.8","27648.8","16720","23256","2304.07","12","1393.33","760","150.73","27648.8","0","1","30348.8","1","359456495887839","KY0QQWQK2J","nicha","2026-01-15 18:11:37","2026-01-15 18:12:37","nicha"
"355","REQ2601-00355","355497938269585","Apple","iPhone 15 128 Gb สีดำ","20900","5","128 Gb","1","3200","17700","0.6","10620","1770","30090","2106.3","32196.3","19470","27081","2683.03","12","1622.5","885","175.53","32196.3","0","1","35396.3","1","355497938269585","K2QCX4MMC7","nicha","2026-01-16 15:26:59","2026-01-16 15:28:28","nicha"
"356","REQ2601-00356","350096140880513","Apple","iPhone 16 Pro Max 256 Gb สีขาว","33900","4","256 Gb","2","10000","23900","0.6","14340","2390","40630","2844.1","43474.1","26290","36567","3622.84","12","2190.83","1195","237.01","43474.1","0","1","53474.1","1","350096140880513","G65MQ6FVFV","phanumas","2026-01-16 16:04:09","2026-01-16 16:05:43","phanumas"
"357","REQ2601-00357","359456494084842","Apple","iPhone 13 Pro Max 128 Gb สีทอง","16900","23","128 Gb","2","2600","14300","0.6","8580","1430","24310","1701.7","26011.7","15730","21879","2167.64","12","1310.83","715","141.81","26011.7","0","1","28611.7","1","359456494084842","CQY9JR2G3Q","nicha","2026-01-16 16:36:53","2026-01-16 16:38:04","nicha"
"358","REQ2601-00358","353930987010460","Apple","iPhone 13 128 Gb สีมิดไนท์","15900","27","128 Gb","1","2400","13500","0.6","8100","1350","22950","1606.5","24556.5","14850","20655","2046.38","12","1237.5","675","133.88","24556.5","0","1","26956.5","1","353930987010460","K1QKHY2CV0","phanumas","2026-01-20 12:55:32","2026-01-20 12:57:04","phanumas"
"359","REQ2601-00359","350666971703750","Apple","iPhone 14 Pro 256 Gb สีขาว","20900","4","256 Gb","2","3700","17200","0.6","10320","1720","29240","2046.8","31286.8","18920","26316","2607.23","12","1576.67","860","170.57","31286.8","0","1","34986.8","1","350666971703750","XD9Y77T240","phanumas","2026-01-21 17:32:45","2026-01-21 17:36:57","phanumas"
"360","REQ2601-00360","357884599065758","Apple","iPhone 16 128 Gb สีขาว","25100","4","128 Gb","1","3800","21300","0.6","12780","2130","36210","2534.7","38744.7","23430","32589","3228.73","12","1952.5","1065","211.23","38744.7","0","1","42544.7","1","357884599065758","HXHCWT2GLX","nicha","2026-01-24 11:32:40","2026-01-24 11:33:43","nicha"
"361","REQ2601-00361","350085648169743","Apple","iPhone 17 256 Gb สีม่วง","29900","1","256 Gb","1","7500","22400","0.6","13440","2240","38080","2665.6","40745.6","24640","34272","3395.47","12","2053.33","1120","222.13","40745.6","0","1","48245.6","1","350085648169743","MYJ9NXYWT4","nicha","2026-01-25 16:37:51","2026-01-25 16:39:30","nicha"
"362","REQ2601-00362","353084301325236","Apple","iPhone 13 Pro 128 Gb สีกราไฟต์","14900","13","128 Gb","2","2300","12600","0.6","7560","1260","21420","1499.4","22919.4","13860","19278","1909.95","12","1155","630","124.95","22919.4","0","1","25219.4","1","353084301325236","MC4D0WWKL2","nicha","2026-01-26 11:29:17","2026-01-26 11:33:08","nicha"
"363","REQ2601-00363","356694119229193","Apple","iPhone 12 Pro 256 Gb แปซิฟิกบลู","11900","24","256 Gb","2","1800","10100","0.6","6060","1010","17170","1201.9","18371.9","11110","15453","1837.19","10","1111","606","120.19","18371.9","0","1","20171.9","1","356694119229193","G6TDQ0Z80D95","phanumas","2026-01-26 12:37:23","2026-01-26 12:43:19","phanumas"
"364","REQ2601-00364","353930989723045","Apple","iPhone 13 128 Gb สีขาว","15900","4","128 Gb","1","2400","13500","0.6","8100","1350","22950","1606.5","24556.5","14850","20655","2046.38","12","1237.5","675","133.88","24556.5","0","1","26956.5","1","353930989723045","G9M7G6DL4J","nicha","2026-01-26 13:53:22","2026-01-26 13:54:06","nicha"
"365","REQ2601-00365","350381394126916","Apple","iPhone 13 Pro Max 256 Gb สีเซียร์ร่าบลู","17900","10","256 Gb","2","2700","15200","0.6","9120","1520","25840","1808.8","27648.8","16720","23256","2304.07","12","1393.33","760","150.73","27648.8","0","1","30348.8","1","350381394126916","RX1Y65GWWX","nicha","2026-01-27 11:02:46","2026-01-27 11:04:16","nicha"
"366","REQ2601-00366","354551546469523","Apple","iPhone 15 Pro 128 Gb ไทเทเนียมน้ำเงิน","21900","29","128 Gb","2","3300","18600","0.6","11160","1860","31620","2213.4","33833.4","20460","28458","2819.45","12","1705","930","184.45","33833.4","0","1","37133.4","1","354551546469523","MV021149VQ","nicha","2026-01-27 17:45:26","2026-01-27 17:46:50","nicha"
"367","REQ2601-00367","359481987648523","Apple","iPhone 13 Pro Max 256 Gb สีดำ","17900","5","256 Gb","2","2700","15200","0.6","9120","1520","25840","1808.8","27648.8","16720","23256","2304.07","12","1393.33","760","150.73","27648.8","0","1","30348.8","1","359481987648523","YHQ77P1Q3H","phanumas","2026-01-28 17:23:20","2026-01-28 17:25:13","phanumas"
"368","REQ2601-00368","356876529890454","Apple","iPhone 15 Pro Max 256 Gb ไทเทเนียมธรรมชาติ","27900","28","256 Gb","2","4200","23700","0.6","14220","2370","40290","2820.3","43110.3","26070","36261","3592.53","12","2172.5","1185","235.03","43110.3","0","1","47310.3","1","356876529890454","C2X517F4RW","phanumas","2026-01-29 13:02:58","2026-01-29 13:04:28","phanumas"
"369","REQ2601-00369","358964584517002","Apple","iPhone 16 128 Gb สีดำ","22900","5","128 Gb","2","3500","19400","0.6","11640","1940","32980","2308.6","35288.6","21340","29682","2940.72","12","1778.33","970","192.38","35288.6","0","1","38788.6","1","358964584517002","K6WYYHFY2P","phanumas","2026-01-31 11:08:41","2026-01-31 11:09:39","phanumas"
"370","REQ2602-00370","359368231112283","Apple","iPhone 15 Pro 128 Gb สีดำ","21900","5","128 Gb","2","4500","17400","0.72","12528","1740","31668","2216.76","33884.76","19140","28501.2","2823.73","12","1595","1044","184.73","33884.76","0","1","38384.76","1","359368231112283","FKYQQRP65P","phanumas","2026-02-01 16:41:42","2026-02-01 16:43:12","phanumas"
"371","REQ2602-00371","353930987813806","Apple","iPhone 13 128 Gb สีมิดไนท์","15900","27","128 Gb","1","2400","13500","0.72","9720","1350","24570","1719.9","26289.9","14850","22113","2190.83","12","1237.5","810","143.33","26289.9","0","1","28689.9","1","353930987813806","MQ2D4H6FQK","phanumas","2026-02-02 12:34:39","2026-02-02 12:39:35","phanumas"
"372","REQ2602-00372","354653141451730","Apple","iPhone 15 Pro Max 256 Gb สีดำ","27900","5","256 Gb","2","7000","20900","0.72","15048","2090","38038","2662.66","40700.66","22990","34234.2","3391.72","12","1915.83","1254","221.89","40700.66","0","1","47700.66","1","354653141451730","KXVG2Q166G","nicha","2026-02-02 13:12:28","2026-02-02 13:15:00","nicha"
"373","REQ2602-00373","359481986979788","Apple","iPhone 13 Pro Max 128 Gb สีเซียร์ร่าบลู","16900","10","128 Gb","2","2600","14300","0.6","8580","1430","24310","1701.7","26011.7","15730","21879","2167.64","12","1310.83","715","141.81","26011.7","0","1","28611.7","1","359481986979788","K9D1P7R02Y","nicha","2026-02-05 11:33:03","2026-02-05 11:35:29","nicha"
"374","REQ2602-00374","353584651608644","Apple","iPhone 14 Pro 256 Gb สีขาว","20900","4","256 Gb","2","3200","17700","0.6","10620","1770","30090","2106.3","32196.3","19470","27081","2683.03","12","1622.5","885","175.53","32196.3","0","1","35396.3","1","353584651608644","DT9CGPVPWW","phanumas","2026-02-06 11:48:19","2026-02-06 11:49:28","phanumas"
"375","REQ2602-00375","351080267646021","Apple","iPhone 16 Pro 128 Gb สีทอง","27900","12","128 Gb","2","4400","23500","0.6","14100","2350","39950","2796.5","42746.5","25850","35955","3562.21","12","2154.17","1175","233.04","42746.5","0","1","47146.5","1","351080267646021","FK2V4VQ7D7","nicha","2026-02-06 19:39:42","2026-02-06 19:42:03","nicha"
"376","REQ2602-00376","353241890508461","Apple","iPhone 12 128 Gb สีขาว","9900","4","128 Gb","2","1500","8400","0.6","5040","840","14280","999.6","15279.6","9240","12852","1273.3","12","770","420","83.3","15279.6","0","1","16779.6","1","353241890508461","G6TDPAB60F0Y","phanumas","2026-02-06 20:14:27","2026-02-06 20:15:46","phanumas"
"377","REQ2602-00377","353241890508461","Apple","iPhone 12 128 Gb สีขาว","9900","4","128 Gb","2","1500","8400","0.6","5040","840","14280","999.6","15279.6","9240","12852","1527.96","10","924","504","99.96","15279.6","0","1","16779.6","1","353241890508461","G6TDPAB60F0Y","phanumas","2026-02-06 20:23:07","2026-02-06 20:25:06","phanumas"
"378","REQ2602-00378","353843244906612","Apple","iPhone 14 Pro Max 256 Gb สีขาว","24500","4","256 Gb","2","3700","20800","0.72","14976","2080","37856","2649.92","40505.92","22880","34070.4","3375.49","12","1906.67","1248","220.83","40505.92","0","1","44205.92","1","353843244906612","K70VNPWW75","nicha","2026-02-07 13:24:02","2026-02-07 13:24:42","nicha"
"379","REQ2602-00379","351358690478141","Apple","iPhone 13 128 Gb สีขาว","15500","4","128 Gb","1","2400","13100","0.6","7860","1310","22270","1558.9","23828.9","14410","20043","1985.74","12","1200.83","655","129.91","23828.9","0","1","26228.9","1","351358690478141","GDHWW49JMV","nicha","2026-02-07 19:03:50","2026-02-07 19:06:08","nicha"
"380","REQ2602-00380","352528335770354","Apple","iPhone 13 128 Gb สีมิดไนท์","15500","27","128 Gb","1","2400","13100","0.6","7860","1310","22270","1558.9","23828.9","14410","20043","1985.74","12","1200.83","655","129.91","23828.9","0","1","26228.9","1","352528335770354","J2QGGWK52F","admins","2026-02-08 12:53:41","2026-02-08 12:55:56","admins"
"381","REQ2602-00381","354427916934638","Apple","iPhone 16 128 Gb สีดำ","21900","5","128 Gb","2","3300","18600","0.6","11160","1860","31620","2213.4","33833.4","20460","28458","2819.45","12","1705","930","184.45","33833.4","0","1","37133.4","1","354427916934638","F90QTQ4W4R","phanumas","2026-02-08 13:00:34","2026-02-08 13:02:13","phanumas"
"382","REQ2602-00382","354653141943389","Apple","iPhone 15 Pro Max 256 Gb ไทเทเนียมธรรมชาติ","27900","28","256 Gb","2","7800","20100","0.6","12060","2010","34170","2391.9","36561.9","22110","30753","3046.83","12","1842.5","1005","199.33","36561.9","0","1","44361.9","1","354653141943389","FWF4WKJ23C","phanumas","2026-02-08 15:07:10","2026-02-08 15:08:07","phanumas"
"383","REQ2602-00383","351358690061756","Apple","iPhone 13 128 Gb สีขาว","15500","4","128 Gb","1","2400","13100","0.6","7860","1310","22270","1558.9","23828.9","14410","20043","1985.74","12","1200.83","655","129.91","23828.9","0","1","26228.9","1","351358690061756","HFFWMRPGV7","admins","2026-02-08 16:41:57","2026-02-08 16:42:51","admins"
"384","REQ2602-00384","350453405159309","Apple","iPhone 17 256 Gb สีดำ","28900","5","256 Gb","2","6000","22900","0.6","13740","2290","38930","2725.1","41655.1","25190","35037","3471.26","12","2099.17","1145","227.09","41655.1","0","1","47655.1","1","350453405159309","D5WDPWGTJY","phanumas","2026-02-08 16:44:12","2026-02-08 16:47:01","phanumas"
"385","REQ2602-00385","359001553000337","Apple","iPhone 16 Pro 256 Gb ทะเลทราย","28900","36","256 Gb","2","4400","24500","0.6","14700","2450","41650","2915.5","44565.5","26950","37485","3713.79","12","2245.83","1225","242.96","44565.5","0","1","48965.5","1","359001553000337","L6VGVKWLV2","nicha","2026-02-09 11:37:04","2026-02-09 11:38:39","nicha"
"386","REQ2602-00386","357140347690904","Apple","iPhone 16 128 Gb สีฟ้า","25100","17","128 Gb","1","3800","21300","0.6","12780","2130","36210","2534.7","38744.7","23430","32589","3228.73","12","1952.5","1065","211.23","38744.7","0","1","42544.7","1","357140347690904","GY16T6W7PN","nicha","2026-02-09 12:13:23","2026-02-09 12:15:18","nicha"
"387","REQ2602-00387","357915797036306","Apple","iPhone 17 256 Gb สีเขียว","29900","3","256 Gb","1","7500","22400","0.6","13440","2240","38080","2665.6","40745.6","24640","34272","3395.47","12","2053.33","1120","222.13","40745.6","0","1","48245.6","1","357915797036306","D043JRFGKN","nicha","2026-02-09 15:56:52","2026-02-09 16:02:35","nicha"
"388","REQ2602-00388","357992876430619","Apple","iPhone 15 256 Gb สีดำ","17900","5","256 Gb","2","6000","11900","0.72","8568","1190","21658","1516.06","23174.06","13090","19492.2","1931.17","12","1090.83","714","126.34","23174.06","0","1","29174.06","1","357992876430619","KN2Q30XCVP","nicha","2026-02-10 13:10:31","2026-02-10 13:14:13","nicha"
